Electronic Nose Data Export
Sample Name,Final-percobaan1-sedapmalam
Sample Type,Bunga Sedap Malam
Export Date,2025-12-11T06:08:57.776103
Mode,Auto FSM
Number of Points,1329

Time (s),GM-NO2 (Nitrogen Dioxide),GM-C2H5OH (Ethanol),GM-VOC (Volatile Org),GM-CO (Carbon Monoxide),MiCS-CO (Approximation),MiCS-Ethanol (Approximation),MiCS-VOC (Approximation)
96.250,0.81,0.79,0.17,0.03,2.57,1.69,0.73
96.500,0.81,0.79,0.18,0.03,2.57,1.69,0.73
96.750,0.81,0.79,0.18,0.03,2.57,1.69,0.73
97.000,0.81,0.79,0.18,0.03,2.57,1.69,0.73
97.250,0.81,0.79,0.18,0.03,2.57,1.69,0.73
97.500,0.81,0.79,0.18,0.03,2.57,1.69,0.73
97.750,0.81,0.79,0.18,0.03,2.57,1.69,0.73
98.000,0.81,0.79,0.18,0.03,2.57,1.69,0.73
98.250,0.81,0.80,0.18,0.03,2.57,1.69,0.73
98.500,0.81,0.80,0.18,0.03,2.57,1.69,0.73
98.750,0.81,0.79,0.18,0.03,2.57,1.69,0.73
99.000,0.81,0.80,0.18,0.03,2.57,1.69,0.73
99.250,0.81,0.80,0.18,0.03,2.57,1.69,0.73
99.500,0.81,0.80,0.18,0.03,2.57,1.69,0.73
99.750,0.81,0.80,0.18,0.03,2.57,1.69,0.73
100.000,0.81,0.80,0.18,0.03,2.57,1.69,0.73
100.250,0.81,0.80,0.18,0.03,2.57,1.69,0.73
100.500,0.81,0.80,0.18,0.03,2.57,1.69,0.73
100.750,0.81,0.80,0.18,0.03,2.57,1.69,0.73
101.000,0.81,0.80,0.18,0.03,2.57,1.69,0.73
101.250,0.81,0.80,0.18,0.03,2.57,1.69,0.73
101.500,0.81,0.80,0.18,0.03,2.57,1.69,0.73
101.750,0.81,0.80,0.18,0.03,2.57,1.69,0.73
102.000,0.81,0.80,0.18,0.03,2.57,1.69,0.73
102.250,0.81,0.80,0.18,0.03,2.57,1.69,0.73
102.500,0.81,0.80,0.18,0.03,2.57,1.69,0.73
102.750,0.81,0.80,0.18,0.03,2.57,1.69,0.73
103.000,0.81,0.80,0.18,0.03,2.57,1.69,0.73
103.250,0.81,0.80,0.18,0.03,2.57,1.69,0.73
103.500,0.81,0.80,0.18,0.03,2.57,1.69,0.73
103.750,0.81,0.80,0.18,0.03,2.57,1.69,0.73
104.000,0.81,0.80,0.18,0.03,2.57,1.69,0.73
104.250,0.81,0.80,0.18,0.03,2.57,1.69,0.73
104.500,0.81,0.80,0.18,0.03,2.57,1.69,0.73
104.750,0.81,0.80,0.18,0.03,2.57,1.69,0.73
105.000,0.81,0.80,0.18,0.03,2.57,1.69,0.73
105.250,0.81,0.80,0.18,0.03,2.57,1.69,0.73
105.500,0.81,0.80,0.18,0.03,2.57,1.69,0.73
105.750,0.81,0.80,0.18,0.03,2.57,1.69,0.73
106.000,0.81,0.80,0.18,0.03,2.57,1.69,0.73
106.250,0.81,0.80,0.18,0.03,2.57,1.69,0.73
106.500,0.81,0.80,0.18,0.03,2.57,1.69,0.73
106.750,0.81,0.80,0.18,0.03,2.57,1.69,0.73
107.000,0.81,0.80,0.18,0.03,2.57,1.69,0.73
107.250,0.81,0.80,0.18,0.03,2.57,1.69,0.73
107.500,0.81,0.80,0.18,0.03,2.57,1.69,0.73
107.750,0.81,0.80,0.18,0.03,2.57,1.69,0.73
108.000,0.81,0.80,0.18,0.03,2.57,1.69,0.73
108.250,0.81,0.80,0.18,0.03,2.57,1.69,0.73
108.500,0.81,0.80,0.18,0.03,2.57,1.69,0.73
108.750,0.81,0.80,0.18,0.03,2.57,1.69,0.73
109.000,0.81,0.80,0.18,0.03,2.57,1.69,0.73
109.250,0.81,0.80,0.18,0.03,2.57,1.69,0.73
109.500,0.81,0.80,0.18,0.03,2.57,1.69,0.73
109.750,0.81,0.80,0.18,0.03,2.57,1.69,0.73
110.000,0.81,0.80,0.18,0.03,2.57,1.69,0.73
110.250,0.81,0.80,0.18,0.03,2.57,1.69,0.73
110.500,0.81,0.80,0.18,0.03,2.57,1.69,0.73
110.750,0.81,0.80,0.18,0.03,2.56,1.68,0.73
111.000,0.81,0.80,0.18,0.03,2.57,1.69,0.73
111.250,0.81,0.79,0.18,0.03,2.57,1.69,0.73
111.500,0.81,0.80,0.18,0.03,2.57,1.69,0.73
111.750,0.81,0.79,0.18,0.03,2.57,1.69,0.73
112.000,0.81,0.79,0.18,0.03,2.57,1.69,0.73
112.250,0.81,0.79,0.18,0.03,2.57,1.69,0.73
112.500,0.81,0.79,0.18,0.03,2.57,1.69,0.73
112.750,0.81,0.79,0.18,0.03,2.57,1.69,0.73
113.000,0.81,0.79,0.18,0.03,2.57,1.69,0.73
113.250,0.81,0.79,0.18,0.03,2.57,1.69,0.73
113.500,0.81,0.79,0.18,0.03,2.57,1.69,0.73
113.750,0.81,0.79,0.18,0.03,2.57,1.69,0.73
114.000,0.81,0.79,0.18,0.03,2.57,1.69,0.73
114.250,0.81,0.79,0.18,0.03,2.57,1.69,0.73
114.500,0.81,0.79,0.18,0.03,2.57,1.69,0.73
114.750,0.81,0.79,0.18,0.03,2.57,1.69,0.73
115.000,0.81,0.79,0.18,0.03,2.57,1.69,0.73
115.250,0.81,0.79,0.18,0.03,2.57,1.69,0.73
115.500,0.81,0.79,0.18,0.03,2.57,1.69,0.73
115.750,0.81,0.79,0.18,0.03,2.57,1.69,0.73
116.000,0.81,0.79,0.18,0.03,2.57,1.69,0.73
116.250,0.81,0.79,0.18,0.03,2.57,1.69,0.73
116.500,0.81,0.79,0.18,0.03,2.57,1.69,0.73
116.750,0.81,0.79,0.18,0.03,2.57,1.69,0.73
117.000,0.81,0.32,0.18,0.03,2.57,1.69,0.73
117.250,0.81,0.30,0.18,0.03,2.57,1.69,0.73
117.500,0.81,0.30,0.18,0.03,2.57,1.69,0.73
117.750,0.81,0.30,0.18,0.03,2.57,1.69,0.73
118.000,0.81,0.31,0.18,0.03,2.57,1.69,0.73
118.250,0.81,0.31,0.18,0.03,2.57,1.69,0.73
118.500,0.81,0.31,0.18,0.03,2.57,1.69,0.73
118.750,0.81,0.31,0.18,0.03,2.57,1.69,0.73
119.000,0.81,0.31,0.18,0.03,2.57,1.69,0.73
119.250,0.81,0.31,0.18,0.03,2.57,1.69,0.73
119.500,0.81,0.31,0.18,0.03,2.57,1.69,0.73
119.750,0.81,0.31,0.18,0.03,2.57,1.69,0.73
120.000,0.81,0.32,0.18,0.03,2.57,1.69,0.73
120.250,0.81,0.32,0.18,0.03,2.57,1.69,0.73
120.500,0.81,0.32,0.18,0.03,2.57,1.69,0.73
120.750,0.81,0.32,0.18,0.03,2.57,1.69,0.73
121.000,0.81,0.32,0.17,0.03,2.57,1.69,0.73
121.250,0.81,0.32,0.18,0.03,2.57,1.69,0.73
121.500,0.81,0.32,0.17,0.03,2.57,1.69,0.73
121.750,0.81,0.32,0.17,0.03,2.57,1.69,0.73
122.000,0.81,0.32,0.17,0.03,2.57,1.69,0.73
122.250,0.81,0.32,0.18,0.03,2.57,1.69,0.73
122.500,0.81,0.32,0.17,0.03,2.57,1.69,0.73
122.750,0.81,0.32,0.17,0.03,2.57,1.69,0.73
123.000,0.81,0.32,0.18,0.03,2.57,1.69,0.73
123.250,0.81,0.32,0.17,0.03,2.57,1.69,0.73
123.500,0.81,0.32,0.17,0.03,2.57,1.69,0.73
123.750,0.81,0.32,0.17,0.03,2.57,1.69,0.73
124.000,0.81,0.32,0.17,0.03,2.57,1.69,0.73
124.250,0.81,0.32,0.17,0.03,2.57,1.69,0.73
124.500,0.80,0.32,0.17,0.03,2.57,1.69,0.73
124.750,0.81,0.33,0.17,0.03,2.57,1.69,0.73
125.000,0.80,0.33,0.17,0.03,2.57,1.69,0.73
125.250,0.81,0.33,0.17,0.03,2.57,1.69,0.73
125.500,0.81,0.33,0.17,0.03,2.57,1.69,0.73
125.750,0.81,0.33,0.17,0.03,2.57,1.69,0.73
126.000,0.81,0.33,0.17,0.03,2.57,1.69,0.73
126.250,0.80,0.33,0.17,0.03,2.57,1.69,0.73
126.500,0.80,0.33,0.17,0.03,2.57,1.69,0.73
126.750,0.80,0.33,0.17,0.03,2.57,1.69,0.73
127.000,0.80,0.33,0.17,0.03,2.57,1.69,0.73
127.250,0.80,0.33,0.17,0.03,2.57,1.69,0.73
127.500,0.80,0.33,0.17,0.03,2.57,1.69,0.73
127.750,0.80,0.33,0.17,0.03,2.57,1.69,0.73
128.000,0.80,0.33,0.17,0.03,2.57,1.69,0.73
128.250,0.80,0.33,0.17,0.03,2.57,1.69,0.73
128.500,0.80,0.33,0.17,0.03,2.57,1.69,0.73
128.750,0.80,0.33,0.17,0.03,2.57,1.69,0.73
129.000,0.80,0.33,0.17,0.03,2.57,1.69,0.73
129.250,0.80,0.33,0.17,0.03,2.57,1.69,0.73
129.500,0.80,0.33,0.17,0.03,2.57,1.69,0.73
129.750,0.80,0.33,0.17,0.03,2.57,1.69,0.73
130.000,0.80,0.33,0.17,0.03,2.57,1.69,0.73
130.250,0.80,0.33,0.17,0.03,2.57,1.69,0.73
130.500,0.80,0.33,0.17,0.03,2.57,1.69,0.73
130.750,0.80,0.33,0.17,0.03,2.57,1.69,0.73
131.000,0.80,0.33,0.17,0.03,2.57,1.69,0.73
131.250,0.80,0.33,0.17,0.03,2.57,1.69,0.73
131.500,0.80,0.33,0.17,0.03,2.57,1.69,0.73
131.750,0.80,0.33,0.17,0.03,2.57,1.69,0.73
132.000,0.80,0.33,0.17,0.03,2.57,1.69,0.73
132.250,0.80,0.34,0.17,0.03,2.57,1.69,0.73
132.500,0.80,0.34,0.17,0.03,2.57,1.69,0.73
132.750,0.80,0.34,0.17,0.03,2.57,1.69,0.73
133.000,0.80,0.34,0.17,0.03,2.57,1.69,0.73
133.250,0.80,0.34,0.17,0.03,2.57,1.69,0.73
133.500,0.80,0.34,0.17,0.03,2.57,1.69,0.73
133.750,0.80,0.34,0.17,0.03,2.57,1.69,0.73
134.000,0.80,0.34,0.17,0.03,2.57,1.69,0.73
134.250,0.80,0.34,0.17,0.03,2.57,1.69,0.73
134.500,0.80,0.34,0.17,0.03,2.57,1.69,0.73
134.750,0.80,0.34,0.17,0.03,2.57,1.69,0.73
135.000,0.80,0.34,0.17,0.03,2.57,1.69,0.73
135.250,0.80,0.34,0.17,0.03,2.57,1.69,0.73
135.500,0.80,0.34,0.17,0.03,2.57,1.69,0.73
135.750,0.80,0.34,0.17,0.03,2.57,1.69,0.73
136.000,0.80,0.34,0.17,0.03,2.57,1.69,0.73
136.250,0.80,0.34,0.17,0.03,2.57,1.69,0.73
136.500,0.80,0.34,0.17,0.03,2.57,1.69,0.73
136.750,0.80,0.34,0.17,0.03,2.57,1.69,0.73
137.000,0.80,0.34,0.17,0.03,2.57,1.69,0.73
137.250,0.80,0.34,0.17,0.03,2.57,1.69,0.73
137.500,0.80,0.34,0.17,0.03,2.57,1.69,0.73
137.750,0.80,0.34,0.17,0.03,2.57,1.69,0.73
138.000,0.80,0.34,0.17,0.03,2.57,1.69,0.73
138.250,0.80,0.34,0.17,0.03,2.56,1.68,0.73
138.500,0.80,0.34,0.17,0.03,2.57,1.69,0.73
138.750,0.80,0.34,0.17,0.03,2.57,1.69,0.73
139.000,0.80,0.34,0.17,0.03,2.57,1.69,0.73
139.250,0.80,0.34,0.17,0.03,2.57,1.69,0.73
139.500,0.80,0.34,0.17,0.03,2.57,1.69,0.73
139.750,0.80,0.34,0.17,0.03,2.57,1.69,0.73
140.000,0.80,0.34,0.17,0.03,2.57,1.69,0.73
140.250,0.80,0.34,0.17,0.03,2.57,1.69,0.73
140.500,0.80,0.34,0.17,0.03,2.57,1.69,0.73
140.750,0.80,0.34,0.17,0.03,2.57,1.69,0.73
141.000,0.80,0.34,0.17,0.03,2.57,1.69,0.73
141.250,0.80,0.34,0.17,0.03,2.57,1.69,0.73
141.500,0.80,0.34,0.17,0.03,2.57,1.69,0.73
141.750,0.80,0.34,0.17,0.03,2.57,1.69,0.73
142.000,0.80,0.34,0.17,0.03,2.57,1.69,0.73
142.250,0.80,0.34,0.17,0.03,2.57,1.69,0.73
142.500,0.80,0.34,0.17,0.03,2.57,1.69,0.73
142.750,0.80,0.34,0.17,0.03,2.57,1.69,0.73
143.000,0.80,0.34,0.17,0.03,2.57,1.69,0.73
143.250,0.80,0.34,0.17,0.03,2.57,1.69,0.73
143.500,0.80,0.34,0.17,0.03,2.57,1.69,0.73
143.750,0.80,0.34,0.17,0.03,2.57,1.69,0.73
144.000,0.80,0.35,0.17,0.03,2.57,1.69,0.73
144.250,0.80,0.35,0.17,0.03,2.57,1.69,0.73
144.500,0.80,0.35,0.17,0.03,2.57,1.69,0.73
144.750,0.80,0.35,0.17,0.03,2.57,1.69,0.73
145.000,0.80,0.35,0.17,0.03,2.57,1.69,0.73
145.250,0.80,0.35,0.17,0.03,2.57,1.69,0.73
145.500,0.80,0.35,0.17,0.03,2.57,1.69,0.73
145.750,0.80,0.35,0.17,0.03,2.57,1.69,0.73
146.000,0.80,0.35,0.17,0.03,2.57,1.69,0.73
146.250,0.80,0.35,0.17,0.03,2.57,1.69,0.73
146.500,0.80,0.35,0.17,0.03,2.57,1.69,0.73
146.750,0.80,0.35,0.17,0.03,2.57,1.69,0.73
147.000,0.80,0.35,0.17,0.03,2.57,1.69,0.73
147.250,0.80,0.35,0.17,0.03,2.57,1.69,0.73
147.500,0.80,0.35,0.17,0.03,2.57,1.69,0.73
147.750,0.80,0.35,0.17,0.03,2.57,1.69,0.73
148.000,0.80,0.35,0.17,0.03,2.57,1.69,0.73
148.250,0.80,0.35,0.17,0.03,2.57,1.69,0.73
148.500,0.80,0.35,0.17,0.03,2.57,1.69,0.73
148.750,0.80,0.35,0.17,0.03,2.57,1.69,0.73
149.000,0.81,0.35,0.17,0.03,2.57,1.69,0.73
149.250,0.80,0.35,0.17,0.03,2.57,1.69,0.73
149.500,0.80,0.35,0.17,0.03,2.57,1.69,0.73
149.750,0.80,0.35,0.17,0.03,2.57,1.69,0.73
150.000,0.81,0.35,0.17,0.03,2.57,1.69,0.73
150.250,0.80,0.35,0.17,0.03,2.57,1.69,0.73
150.500,0.81,0.35,0.17,0.03,2.57,1.69,0.73
150.750,0.81,0.35,0.17,0.03,2.57,1.69,0.73
151.000,0.80,0.35,0.18,0.03,2.57,1.69,0.73
151.250,0.81,0.35,0.17,0.03,2.57,1.69,0.73
151.500,0.80,0.35,0.18,0.03,2.57,1.69,0.73
151.750,0.81,0.35,0.18,0.03,2.57,1.69,0.73
152.000,0.81,0.35,0.18,0.03,2.57,1.69,0.73
152.250,0.81,0.35,0.18,0.03,2.57,1.69,0.73
152.500,0.81,0.35,0.18,0.03,2.57,1.69,0.73
152.750,0.81,0.35,0.18,0.03,2.57,1.69,0.73
153.000,0.81,0.35,0.18,0.03,2.57,1.69,0.73
153.250,0.81,0.35,0.18,0.03,2.57,1.69,0.73
153.500,0.81,0.35,0.18,0.03,2.57,1.69,0.73
153.750,0.81,0.35,0.18,0.03,2.57,1.69,0.73
154.000,0.81,0.35,0.18,0.03,2.57,1.69,0.73
154.250,0.81,0.35,0.18,0.03,2.57,1.69,0.73
154.500,0.81,0.35,0.18,0.03,2.57,1.69,0.73
154.750,0.81,0.35,0.18,0.03,2.57,1.69,0.73
155.000,0.81,0.35,0.18,0.03,2.57,1.69,0.73
155.250,0.81,0.35,0.18,0.03,2.57,1.69,0.73
155.500,0.81,0.35,0.18,0.03,2.57,1.69,0.73
155.750,0.81,0.35,0.18,0.03,2.57,1.69,0.73
156.000,0.81,0.35,0.18,0.03,2.57,1.69,0.73
156.250,0.81,0.35,0.18,0.03,2.57,1.69,0.73
156.500,0.81,0.35,0.18,0.03,2.57,1.69,0.73
156.750,0.81,0.35,0.18,0.03,2.57,1.69,0.73
157.000,0.81,0.35,0.18,0.03,2.57,1.69,0.73
157.250,0.81,0.36,0.18,0.03,2.57,1.69,0.73
157.500,0.81,0.36,0.18,0.03,2.57,1.69,0.73
157.750,0.81,0.36,0.18,0.03,2.57,1.69,0.73
158.000,0.81,0.36,0.18,0.03,2.57,1.69,0.73
158.250,0.81,0.36,0.18,0.03,2.57,1.69,0.73
158.500,0.81,0.36,0.18,0.03,2.57,1.69,0.73
158.750,0.81,0.36,0.18,0.03,2.57,1.69,0.73
159.000,0.81,0.36,0.18,0.03,2.57,1.69,0.73
159.250,0.81,0.36,0.18,0.03,2.57,1.69,0.73
159.500,0.81,0.36,0.18,0.03,2.57,1.69,0.73
159.750,0.81,0.36,0.18,0.03,2.57,1.69,0.73
160.000,0.81,0.36,0.18,0.03,2.57,1.69,0.73
160.250,0.81,0.36,0.18,0.03,2.57,1.69,0.73
160.500,0.81,0.36,0.18,0.03,2.57,1.69,0.73
160.750,0.81,0.36,0.18,0.03,2.57,1.69,0.73
161.000,0.81,0.36,0.18,0.03,2.57,1.69,0.73
161.250,0.81,0.36,0.18,0.03,2.57,1.69,0.73
161.500,0.81,0.36,0.18,0.03,2.57,1.69,0.73
161.750,0.81,0.36,0.18,0.03,2.57,1.69,0.73
162.000,0.81,0.36,0.18,0.03,2.57,1.69,0.73
162.250,0.81,0.36,0.18,0.03,2.57,1.69,0.73
162.500,0.81,0.36,0.18,0.03,2.57,1.69,0.73
162.750,0.81,0.36,0.18,0.03,2.57,1.69,0.73
163.000,0.81,0.36,0.18,0.03,2.57,1.69,0.73
163.250,0.81,0.36,0.18,0.03,2.57,1.69,0.73
163.500,0.81,0.36,0.18,0.03,2.57,1.69,0.73
163.750,0.81,0.36,0.18,0.03,2.57,1.69,0.73
164.000,0.81,0.36,0.18,0.03,2.57,1.69,0.73
164.250,0.81,0.36,0.18,0.03,2.57,1.69,0.73
164.500,0.81,0.36,0.18,0.03,2.57,1.69,0.73
164.750,0.81,0.36,0.18,0.03,2.57,1.69,0.73
165.000,0.81,0.36,0.18,0.03,2.57,1.69,0.73
165.250,0.81,0.36,0.18,0.03,2.57,1.69,0.73
165.500,0.81,0.36,0.18,0.03,2.57,1.69,0.73
165.750,0.81,0.36,0.18,0.03,2.57,1.69,0.73
166.000,0.81,0.36,0.18,0.03,2.57,1.69,0.73
166.250,0.81,0.36,0.18,0.03,2.57,1.69,0.73
166.500,0.81,0.36,0.18,0.03,2.57,1.69,0.73
166.750,0.81,0.36,0.18,0.03,2.57,1.69,0.73
167.000,0.81,0.36,0.18,0.03,2.57,1.69,0.73
167.250,0.81,0.36,0.18,0.03,2.57,1.69,0.73
167.500,0.81,0.36,0.18,0.03,2.57,1.69,0.73
167.750,0.81,0.36,0.18,0.03,2.57,1.69,0.73
168.000,0.81,0.36,0.18,0.03,2.57,1.69,0.73
168.250,0.81,0.36,0.18,0.03,2.57,1.69,0.73
168.500,0.81,0.36,0.18,0.03,2.57,1.69,0.73
168.750,0.81,0.36,0.18,0.03,2.57,1.69,0.73
169.000,0.81,0.36,0.18,0.03,2.57,1.69,0.73
169.250,0.81,0.36,0.18,0.03,2.57,1.69,0.73
169.500,0.81,0.36,0.18,0.03,2.57,1.69,0.73
169.750,0.81,0.36,0.18,0.03,2.57,1.69,0.73
170.000,0.81,0.36,0.18,0.03,2.57,1.69,0.73
170.250,0.81,0.36,0.18,0.03,2.57,1.69,0.73
170.500,0.81,0.36,0.18,0.03,2.57,1.69,0.73
170.750,0.81,0.36,0.18,0.03,2.57,1.69,0.73
171.000,0.81,0.36,0.18,0.03,2.57,1.69,0.73
171.250,0.81,0.36,0.18,0.03,2.57,1.69,0.73
171.500,0.81,0.36,0.18,0.03,2.57,1.69,0.73
171.750,0.81,0.36,0.18,0.03,2.57,1.69,0.73
172.000,0.81,0.36,0.18,0.03,2.57,1.69,0.73
172.250,0.81,0.36,0.18,0.03,2.57,1.69,0.73
172.500,0.81,0.36,0.18,0.03,2.57,1.69,0.73
172.750,0.81,0.36,0.18,0.03,2.57,1.69,0.73
173.000,0.81,0.36,0.18,0.03,2.57,1.69,0.73
173.250,0.81,0.36,0.18,0.03,2.57,1.69,0.73
173.500,0.81,0.36,0.18,0.03,2.57,1.69,0.73
173.750,0.81,0.36,0.18,0.03,2.57,1.69,0.73
174.000,0.81,0.36,0.18,0.03,2.57,1.69,0.73
174.250,0.81,0.36,0.18,0.03,2.57,1.69,0.73
174.500,0.81,0.36,0.18,0.03,2.57,1.69,0.73
174.750,0.81,0.36,0.18,0.03,2.57,1.69,0.73
175.000,0.81,0.36,0.18,0.03,2.57,1.69,0.73
175.250,0.81,0.36,0.18,0.03,2.57,1.69,0.73
175.500,0.81,0.36,0.18,0.03,2.57,1.69,0.73
175.750,0.81,0.36,0.18,0.03,2.57,1.69,0.73
176.000,0.81,0.36,0.18,0.03,2.57,1.69,0.73
176.250,0.81,0.36,0.18,0.03,2.57,1.69,0.73
176.500,0.81,0.36,0.18,0.03,2.57,1.69,0.73
176.750,0.81,0.36,0.18,0.03,2.57,1.69,0.73
177.000,0.81,0.36,0.18,0.03,2.57,1.69,0.73
177.250,0.81,0.36,0.18,0.03,2.57,1.69,0.73
177.500,0.81,0.36,0.18,0.03,2.57,1.69,0.73
177.750,0.81,0.36,0.18,0.03,2.57,1.69,0.73
178.000,0.81,0.36,0.18,0.03,2.57,1.69,0.73
178.250,0.81,0.36,0.18,0.03,2.57,1.69,0.73
178.500,0.81,0.36,0.18,0.03,2.57,1.69,0.73
178.750,0.81,0.36,0.18,0.03,2.57,1.69,0.73
179.000,0.81,0.36,0.18,0.03,2.57,1.69,0.73
179.250,0.81,0.36,0.18,0.03,2.57,1.69,0.73
179.500,0.81,0.37,0.18,0.03,2.57,1.69,0.73
179.750,0.81,0.36,0.18,0.03,2.57,1.69,0.73
180.000,0.81,0.36,0.18,0.03,2.57,1.69,0.73
180.250,0.81,0.37,0.18,0.03,2.57,1.69,0.73
180.500,0.81,0.36,0.18,0.03,2.57,1.69,0.73
180.750,0.81,0.37,0.18,0.03,2.57,1.69,0.73
181.000,0.80,0.36,0.18,0.03,2.57,1.69,0.73
181.250,0.81,0.36,0.18,0.03,2.57,1.69,0.73
181.500,0.81,0.37,0.18,0.03,2.57,1.69,0.73
181.750,0.80,0.37,0.18,0.03,2.57,1.69,0.73
182.000,0.80,0.37,0.18,0.03,2.57,1.69,0.73
182.250,0.80,0.36,0.18,0.03,2.57,1.69,0.73
182.500,0.80,0.37,0.18,0.03,2.57,1.69,0.73
182.750,0.80,0.37,0.17,0.03,2.57,1.69,0.73
183.000,0.80,0.37,0.17,0.03,2.57,1.69,0.73
183.250,0.80,0.37,0.17,0.03,2.57,1.69,0.73
183.500,0.80,0.37,0.17,0.03,2.57,1.69,0.73
183.750,0.80,0.37,0.17,0.03,2.57,1.69,0.73
184.000,0.80,0.37,0.17,0.03,2.57,1.69,0.73
184.250,0.80,0.37,0.17,0.03,2.57,1.69,0.73
184.500,0.80,0.37,0.17,0.03,2.57,1.69,0.73
184.750,0.80,0.37,0.17,0.03,2.57,1.69,0.73
185.000,0.80,0.37,0.17,0.03,2.57,1.69,0.73
185.250,0.80,0.37,0.17,0.03,2.57,1.69,0.73
185.500,0.80,0.37,0.17,0.03,2.57,1.69,0.73
185.750,0.80,0.37,0.17,0.03,2.57,1.69,0.73
186.000,0.80,0.37,0.17,0.03,2.57,1.69,0.73
186.250,0.80,0.37,0.17,0.03,2.57,1.69,0.73
186.500,0.80,0.37,0.17,0.03,2.57,1.69,0.73
186.750,0.80,0.37,0.17,0.03,2.57,1.69,0.73
187.000,0.80,0.37,0.17,0.03,2.57,1.69,0.73
187.250,0.80,0.37,0.17,0.03,2.57,1.69,0.73
187.500,0.80,0.37,0.17,0.03,2.57,1.69,0.73
187.750,0.80,0.37,0.17,0.03,2.57,1.69,0.73
188.000,0.80,0.37,0.17,0.03,2.57,1.69,0.73
188.250,0.80,0.37,0.17,0.03,2.57,1.69,0.73
188.500,0.80,0.37,0.17,0.03,2.57,1.69,0.73
188.750,0.80,0.37,0.17,0.03,2.57,1.69,0.73
189.000,0.80,0.37,0.17,0.03,2.57,1.69,0.73
189.250,0.80,0.37,0.17,0.03,2.57,1.69,0.73
189.500,0.80,0.37,0.17,0.03,2.57,1.69,0.73
189.750,0.80,0.37,0.17,0.03,2.57,1.69,0.73
190.000,0.80,0.37,0.17,0.03,2.57,1.69,0.73
190.250,0.80,0.37,0.17,0.03,2.57,1.69,0.73
190.500,0.80,0.37,0.17,0.03,2.57,1.69,0.73
190.750,0.80,0.37,0.17,0.03,2.57,1.69,0.73
191.000,0.80,0.37,0.17,0.03,2.57,1.69,0.73
191.250,0.80,0.37,0.17,0.03,2.57,1.69,0.73
191.500,0.80,0.37,0.17,0.03,2.57,1.69,0.73
191.750,0.80,0.37,0.17,0.03,2.57,1.69,0.73
192.000,0.80,0.37,0.17,0.03,2.57,1.69,0.73
192.250,0.80,0.37,0.17,0.03,2.57,1.69,0.73
192.500,0.80,0.37,0.17,0.03,2.57,1.69,0.73
192.750,0.80,0.37,0.17,0.03,2.57,1.69,0.73
193.000,0.80,0.37,0.17,0.03,2.57,1.69,0.73
193.250,0.80,0.37,0.17,0.03,2.57,1.69,0.73
193.500,0.80,0.37,0.17,0.03,2.57,1.69,0.73
193.750,0.80,0.37,0.17,0.03,2.57,1.69,0.73
194.000,0.80,0.37,0.17,0.03,2.57,1.69,0.73
194.250,0.80,0.37,0.17,0.03,2.57,1.69,0.73
194.500,0.80,0.37,0.17,0.03,2.57,1.69,0.73
194.750,0.80,0.37,0.17,0.03,2.57,1.69,0.73
195.000,0.80,0.37,0.17,0.03,2.57,1.69,0.73
195.250,0.80,0.37,0.17,0.03,2.57,1.69,0.73
195.500,0.80,0.37,0.17,0.03,2.57,1.69,0.73
195.750,0.80,0.37,0.17,0.03,2.57,1.69,0.73
196.000,0.80,0.37,0.17,0.03,2.57,1.69,0.73
196.250,0.80,0.37,0.17,0.03,2.57,1.69,0.73
196.500,0.80,0.37,0.17,0.03,2.57,1.69,0.73
196.750,0.80,0.37,0.17,0.03,2.57,1.69,0.73
197.000,0.80,0.37,0.17,0.03,2.57,1.69,0.73
197.250,0.80,0.37,0.17,0.03,2.57,1.69,0.73
197.500,0.80,0.37,0.17,0.03,2.57,1.69,0.73
197.750,0.80,0.37,0.17,0.03,2.57,1.69,0.73
198.000,0.80,0.37,0.17,0.03,2.57,1.69,0.73
198.250,0.80,0.37,0.17,0.03,2.57,1.69,0.73
198.500,0.80,0.37,0.17,0.03,2.57,1.69,0.73
198.750,0.80,0.37,0.17,0.03,2.57,1.69,0.73
199.000,0.80,0.37,0.17,0.03,2.57,1.69,0.73
199.250,0.80,0.37,0.17,0.03,2.57,1.69,0.73
199.500,0.80,0.37,0.17,0.03,2.57,1.69,0.73
199.750,0.80,0.37,0.17,0.03,2.57,1.69,0.73
200.000,0.80,0.37,0.17,0.03,2.57,1.69,0.73
200.250,0.80,0.37,0.17,0.03,2.57,1.69,0.73
200.500,0.80,0.37,0.17,0.03,2.57,1.69,0.73
200.750,0.80,0.37,0.17,0.03,2.57,1.69,0.73
201.000,0.80,0.37,0.17,0.03,2.57,1.69,0.73
201.250,0.80,0.37,0.17,0.03,2.57,1.69,0.73
201.500,0.80,0.37,0.17,0.03,2.57,1.69,0.73
201.750,0.80,0.37,0.17,0.03,2.57,1.69,0.73
202.000,0.80,0.37,0.17,0.03,2.57,1.69,0.73
202.250,0.80,0.37,0.17,0.03,2.57,1.69,0.73
202.500,0.80,0.37,0.17,0.03,2.57,1.69,0.73
202.750,0.80,0.37,0.17,0.03,2.57,1.69,0.73
203.000,0.80,0.37,0.17,0.03,2.57,1.69,0.73
203.250,0.80,0.37,0.17,0.03,2.57,1.69,0.73
203.500,0.80,0.37,0.17,0.03,2.57,1.69,0.73
203.750,0.80,0.37,0.17,0.03,2.57,1.69,0.73
